name,handedness,count,attribute,value
Ron Gardenhire,R,737,homeruns,4.0
Alan Bannister,R,737,homeruns,19.0
Bob Watson,R,737,homeruns,184.0
Ken Harrelson,R,737,homeruns,131.0
Bobby Wine,R,737,homeruns,30.0
Stefan Wever,R,737,homeruns,0.0
John Kennedy,R,737,homeruns,32.0
Dave Johnson,R,737,homeruns,0.0
Luis Melendez,R,737,homeruns,9.0
Bill Plummer,R,737,homeruns,14.0
Phil Niekro,R,737,homeruns,7.0
Eric Hetzel,R,737,homeruns,0.0
Ed Charles,R,737,homeruns,86.0
Luis Gomez,R,737,homeruns,0.0
Dave Lemanczyk,R,737,homeruns,0.0
Al Jones,R,737,homeruns,0.0
Floyd Rayford,R,737,homeruns,38.0
Sam Hinds,R,737,homeruns,0.0
Tony Conigliaro,R,737,homeruns,166.0
Clay Christiansen,R,737,homeruns,0.0
Jim Barr,R,737,homeruns,1.0
Frank Duffy,R,737,homeruns,26.0
Phil Garner,R,737,homeruns,109.0
Larry Pashnick,R,737,homeruns,0.0
Todd Fischer,R,737,homeruns,0.0
Joe Nolan,L,316,homeruns,27.0
Denny Doyle,L,316,homeruns,16.0
John LaRose,L,316,homeruns,0.0
Frank Tepedino,L,316,homeruns,6.0
Jerry Kutzler,L,316,homeruns,0.0
Darrell Evans,L,316,homeruns,414.0
Tommy McCraw,L,316,homeruns,75.0
Britt Burns,L,316,homeruns,0.0
Fred Whitfield,L,316,homeruns,108.0
Jerry Garvin,L,316,homeruns,0.0
Kevin Mmahat,L,316,homeruns,0.0
Wayne Garrett,L,316,homeruns,61.0
Tony Muser,L,316,homeruns,7.0
Kevin Stanfield,L,316,homeruns,0.0
Jim Lyttle,L,316,homeruns,9.0
Scot Thompson,L,316,homeruns,5.0
Gene Locklear,L,316,homeruns,9.0
Pat Putnam,L,316,homeruns,63.0
Bob Fallon,L,316,homeruns,0.0
Chris Chambliss,L,316,homeruns,185.0
Tom Satriano,L,316,homeruns,21.0
Walt Bond,L,316,homeruns,41.0
Omar Moreno,L,316,homeruns,37.0
Tony Ferreira,L,316,homeruns,0.0
Bryan Oelkers,L,316,homeruns,0.0
Kevin Bearse,L,316,homeruns,0.0
Bruce Boisclair,L,316,homeruns,10.0
Jim Fairey,L,316,homeruns,7.0
Gary Thomasson,L,316,homeruns,61.0
Floyd Robinson,L,316,homeruns,67.0
Lou Brock,L,316,homeruns,149.0
Johnny Lewis,L,316,homeruns,22.0
Ken Boswell,L,316,homeruns,31.0
Willie Crawford,L,316,homeruns,86.0
Mike Jones,L,316,homeruns,0.0
Jeff Stone,L,316,homeruns,11.0
Joe Lahoud,L,316,homeruns,65.0
Tim Flannery,L,316,homeruns,9.0
Zach Crouch,L,316,homeruns,0.0
Greg Gross,L,316,homeruns,7.0
Bruce Tanner,L,316,homeruns,0.0
Jack Brohamer,L,316,homeruns,30.0
Von Joshua,L,316,homeruns,30.0
Eddie Milner,L,316,homeruns,42.0
Tony Oliva,L,316,homeruns,220.0
Johnny Oates,L,316,homeruns,14.0
Pat Underwood,L,316,homeruns,0.0
Mike Phillips,L,316,homeruns,11.0
Jay Johnstone,L,316,homeruns,102.0
Joel McKeon,L,316,homeruns,0.0
Al Bumbry,L,316,homeruns,54.0
Jake Gibbs,L,316,homeruns,25.0
Garry Hancock,L,316,homeruns,12.0
Ed Kranepool,L,316,homeruns,118.0
Chuck Hiller,L,316,homeruns,20.0
Jorge Orta,L,316,homeruns,130.0
Bruce Robbins,L,316,homeruns,0.0
Tony Gonzalez,L,316,homeruns,103.0
Brian Dubois,L,316,homeruns,0.0
Steve Whitaker,L,316,homeruns,24.0
Manny Jimenez,L,316,homeruns,26.0
Vance Lovelace,L,316,homeruns,0.0
Wayne Gross,L,316,homeruns,121.0
Ralph Botting,L,316,homeruns,0.0
Terry Crowley,L,316,homeruns,42.0
Tim Harkness,L,316,homeruns,14.0
Jim French,L,316,homeruns,5.0
Dave Roberts,L,316,homeruns,7.0
Jim Mason,L,316,homeruns,12.0
Willie Smith,L,316,homeruns,46.0
Leon Durham,L,316,homeruns,147.0
Dick Phillips,L,316,homeruns,12.0
Ed Crosby,L,316,homeruns,0.0
Larry Stahl,L,316,homeruns,36.0
Jose Cruz,L,316,homeruns,165.0
Don Mason,L,316,homeruns,3.0
Jim Umbarger,L,316,homeruns,0.0
Curt Wardle,L,316,homeruns,0.0
Duane Walker,L,316,homeruns,24.0
Rod Carew,L,316,homeruns,92.0
Rick Manning,L,316,homeruns,56.0
Israel Sanchez,L,316,homeruns,0.0
Cesar Geronimo,L,316,homeruns,51.0
Billy Bryan,L,316,homeruns,41.0
Terry Whitfield,L,316,homeruns,33.0
Fred Lynn,L,316,homeruns,306.0
Graig Nettles,L,316,homeruns,390.0
Narciso Elvira,L,316,homeruns,0.0
Mike Easler,L,316,homeruns,118.0
Rick Monday,L,316,homeruns,241.0
Joe Keough,L,316,homeruns,9.0
Tony Solaita,L,316,homeruns,50.0
Ed Goodson,L,316,homeruns,30.0
Len Whitehouse,L,316,homeruns,0.0
Dick McAuliffe,L,316,homeruns,197.0
Tom Hutton,L,316,homeruns,22.0
Ron Hodges,L,316,homeruns,19.0
Rich Chiles,L,316,homeruns,6.0
Rusty Staub,L,316,homeruns,292.0
Jim Norris,L,316,homeruns,7.0
Oscar Gamble,L,316,homeruns,200.0
George Vukovich,L,316,homeruns,27.0
Joe Pactwa,L,316,homeruns,0.0
Craig Reynolds,L,316,homeruns,42.0
Al Oliver,L,316,homeruns,219.0
Sherman Corbett,L,316,homeruns,0.0
Milt May,L,316,homeruns,77.0
Jim Nettles,L,316,homeruns,16.0
Larry Biittner,L,316,homeruns,29.0
Joe Simpson,L,316,homeruns,9.0
Bill Fahey,L,316,homeruns,7.0
Bernie Allen,L,316,homeruns,73.0
Claudell Washington,L,316,homeruns,164.0
John Donaldson,L,316,homeruns,4.0
Mike Smithson,L,316,homeruns,0.0
John Mayberry,L,316,homeruns,255.0
Dan Briggs,L,316,homeruns,12.0
Pete Ward,L,316,homeruns,98.0
Duke Sims,L,316,homeruns,100.0
Mike Davis,L,316,homeruns,91.0
Jerry Reuss,L,316,homeruns,1.0
Danny Goodwin,L,316,homeruns,13.0
Bob Knepper,L,316,homeruns,6.0
Mickey Rivers,L,316,homeruns,61.0
Jim Northrup,L,316,homeruns,153.0
John Hale,L,316,homeruns,14.0
Reggie Ritter,L,316,homeruns,0.0
Carl Yastrzemski,L,316,homeruns,452.0
Gates Brown,L,316,homeruns,84.0
Ken Landreaux,L,316,homeruns,91.0
Ray Webster,L,316,homeruns,17.0
Bobby Mitchell,L,316,homeruns,3.0
Bruce Bochte,L,316,homeruns,100.0
Bernie Carbo,L,316,homeruns,96.0
Vic Davalillo,L,316,homeruns,36.0
John Lowenstein,L,316,homeruns,116.0
Joe Hague,L,316,homeruns,40.0
Bake McBride,L,316,homeruns,63.0
Ed Herrmann,L,316,homeruns,80.0
Mike Rochford,L,316,homeruns,0.0
Bob Molinaro,L,316,homeruns,14.0
Mike Hegan,L,316,homeruns,53.0
Angel Moreno,L,316,homeruns,0.0
Rob Wilfong,L,316,homeruns,39.0
Randy Wiles,L,316,homeruns,0.0
John Milner,L,316,homeruns,131.0
Rich Reese,L,316,homeruns,52.0
Bill Buckner,L,316,homeruns,174.0
Jeff Schattinger,L,316,homeruns,0.0
Darrell Porter,L,316,homeruns,188.0
Tim Johnson,L,316,homeruns,0.0
Tim Corcoran,L,316,homeruns,12.0
Jim Spencer,L,316,homeruns,146.0
Pete LaCock,L,316,homeruns,27.0
Matty Alou,L,316,homeruns,31.0
Jim Dwyer,L,316,homeruns,77.0
Dalton Jones,L,316,homeruns,41.0
Clint Hurdle,L,316,homeruns,32.0
Jeff Twitty,L,316,homeruns,0.0
Boots Day,L,316,homeruns,8.0
Don Mincher,L,316,homeruns,200.0
Jim Gosger,L,316,homeruns,30.0
Marvell Wynne,L,316,homeruns,40.0
Dave Marshall,L,316,homeruns,16.0
Roger Repoz,L,316,homeruns,82.0
Johnny Briggs,L,316,homeruns,139.0
Bob Jones,L,316,homeruns,20.0
Keith Hernandez,L,316,homeruns,162.0
Willie Upshaw,L,316,homeruns,123.0
Dane Iorg,L,316,homeruns,14.0
Richie Hebner,L,316,homeruns,203.0
Gene Richards,L,316,homeruns,26.0
Al Woods,L,316,homeruns,35.0
Rudy Law,L,316,homeruns,18.0
Joel Davis,L,316,homeruns,0.0
Mike Fiore,L,316,homeruns,13.0
Bobby Tolan,L,316,homeruns,86.0
Steve Barr,L,316,homeruns,0.0
Jose Tartabull,L,316,homeruns,2.0
Ben Oglivie,L,316,homeruns,235.0
Duane Kuiper,L,316,homeruns,1.0
Jerry Narron,L,316,homeruns,21.0
Ken Retzer,L,316,homeruns,14.0
Greg Walker,L,316,homeruns,113.0
Steve Davis,L,316,homeruns,0.0
Jeff Rineer,L,316,homeruns,0.0
Reggie Jackson,L,316,homeruns,563.0
Sonny Jackson,L,316,homeruns,7.0
Mark Mercer,L,316,homeruns,0.0
Rich Coggins,L,316,homeruns,12.0
Mitchell Page,L,316,homeruns,72.0
Glenn Adams,L,316,homeruns,34.0
Joe Morgan,L,316,homeruns,268.0
Lee Thomas,L,316,homeruns,106.0
John Stephenson,L,316,homeruns,12.0
Doug Clemens,L,316,homeruns,12.0
Steve Braun,L,316,homeruns,52.0
Ty Cline,L,316,homeruns,6.0
Thad Bosley,L,316,homeruns,20.0
Jimmie Hall,L,316,homeruns,121.0
Brock Davis,L,316,homeruns,1.0
Curt Blefary,L,316,homeruns,112.0
Mack Jones,L,316,homeruns,133.0
Hosken Powell,L,316,homeruns,17.0
Dave Stapleton,L,316,homeruns,0.0
Dan Meyer,L,316,homeruns,86.0
Jim Holt,L,316,homeruns,19.0
Gary Christenson,L,316,homeruns,0.0
Mike Kinnunen,L,316,homeruns,0.0
Dave Rajsich,L,316,homeruns,0.0
Bill Voss,L,316,homeruns,19.0
Wayne Krenchicki,L,316,homeruns,15.0
Ray Sadecki,L,316,homeruns,5.0
Len Matuszek,L,316,homeruns,30.0
Joe Lefebvre,L,316,homeruns,31.0
Jim Maloney,L,316,homeruns,7.0
Phil Mankowski,L,316,homeruns,8.0
Mike Lum,L,316,homeruns,90.0
Johnny Grubb,L,316,homeruns,99.0
Mike Pazik,L,316,homeruns,0.0
Jim Traber,L,316,homeruns,27.0
Ron Stone,L,316,homeruns,6.0
Ted Uhlaender,L,316,homeruns,36.0
Bobby Murcer,L,316,homeruns,252.0
Mark Souza,L,316,homeruns,0.0
Rick Jones,L,316,homeruns,0.0
Steve Kemp,L,316,homeruns,130.0
Mike Hargrove,L,316,homeruns,80.0
Steve Hovley,L,316,homeruns,8.0
Luis Quintana,L,316,homeruns,0.0
Sam McDowell,L,316,homeruns,2.0
Pat Kelly,L,316,homeruns,76.0
Jerry Turner,L,316,homeruns,45.0
Sandy Valdespino,L,316,homeruns,7.0
Ken Phelps,L,316,homeruns,123.0
Brian Snyder,L,316,homeruns,0.0
Rick Sofield,L,316,homeruns,9.0
Dave May,L,316,homeruns,96.0
Willie Aikens,L,316,homeruns,110.0
Mike Cubbage,L,316,homeruns,34.0
Merritt Ranew,L,316,homeruns,8.0
Lyman Bostock,L,316,homeruns,23.0
Roy Howell,L,316,homeruns,80.0
Boog Powell,L,316,homeruns,339.0
Dennis DeBarr,L,316,homeruns,0.0
Dan Driessen,L,316,homeruns,153.0
Hal King,L,316,homeruns,24.0
Ed Ott,L,316,homeruns,33.0
Ed Hodge,L,316,homeruns,0.0
Jim Campbell,L,316,homeruns,0.0
Joe Pepitone,L,316,homeruns,219.0
Steve Barber,L,316,homeruns,5.0
Norm Miller,L,316,homeruns,24.0
Bob Galasso,L,316,homeruns,0.0
Bob Chance,L,316,homeruns,24.0
Juan Nieves,L,316,homeruns,0.0
Rudy Meoli,L,316,homeruns,2.0
Ruppert Jones,L,316,homeruns,147.0
Terry Francona,L,316,homeruns,16.0
Ralph Garr,L,316,homeruns,75.0
Broderick Perkins,L,316,homeruns,8.0
Len Gabrielson,L,316,homeruns,37.0
Johnny Edwards,L,316,homeruns,81.0
Bruce Ellingsen,L,316,homeruns,0.0
Gorman Heimueller,L,316,homeruns,0.0
Clay Dalrymple,L,316,homeruns,55.0
Carlos May,L,316,homeruns,90.0
Mike Brumley,L,316,homeruns,5.0
Al Luplow,L,316,homeruns,33.0
Willie Stargell,L,316,homeruns,475.0
Steve Carlton,L,316,homeruns,13.0
Del Unser,L,316,homeruns,87.0
Ron Blomberg,L,316,homeruns,52.0
Willie Montanez,L,316,homeruns,139.0
Mike Squires,L,316,homeruns,6.0
Champ Summers,L,316,homeruns,54.0
Tom Haller,L,316,homeruns,134.0
Ed Stroud,L,316,homeruns,14.0
Harry Spilman,L,316,homeruns,18.0
Daryl Sconiers,L,316,homeruns,15.0
Leron Lee,L,316,homeruns,31.0
Willie Davis,L,316,homeruns,182.0
Jerry Kenney,L,316,homeruns,7.0
Dan Morogiello,L,316,homeruns,0.0
Tom Matchick,L,316,homeruns,4.0
Jack Perconte,L,316,homeruns,2.0
Ed Kirkpatrick,L,316,homeruns,85.0
Ellie Hendricks,L,316,homeruns,62.0
Art Shamsky,L,316,homeruns,68.0
Dick Nen,L,316,homeruns,21.0
Rowland Office,L,316,homeruns,32.0
Rick Leach,L,316,homeruns,18.0
Dwayne Murphy,L,316,homeruns,166.0
Larry Harlow,L,316,homeruns,12.0
Mike Epstein,L,316,homeruns,130.0
Jason Thompson,L,316,homeruns,208.0
Mike Jorgensen,L,316,homeruns,95.0
Cecil Cooper,L,316,homeruns,241.0
John Poloni,L,316,homeruns,0.0
Dave Revering,L,316,homeruns,62.0
Curt Ford,L,316,homeruns,7.0
Mike Willis,L,316,homeruns,0.0
Bob Burda,L,316,homeruns,13.0
Jesse Gonder,L,316,homeruns,26.0
Dave Rader,L,316,homeruns,30.0
Bill Sharp,L,316,homeruns,9.0
Gail Hopkins,L,316,homeruns,25.0
Doug Frobel,L,316,homeruns,20.0
Jerry Augustine,L,316,homeruns,0.0
Jeff Holly,L,316,homeruns,0.0
Tom Poquette,L,316,homeruns,10.0
Brian Asselstine,L,316,homeruns,12.0
Rick Miller,L,316,homeruns,28.0
Jerry Remy,L,316,homeruns,7.0
Larry Rothschild,L,316,homeruns,0.0
Tom O'Malley,L,316,homeruns,13.0
Fritz Peterson,Both,104,homeruns,2.0
Jeff Barkley,Both,104,homeruns,0.0
Pete Rose,Both,104,homeruns,160.0
Nardi Contreras,Both,104,homeruns,0.0
Bump Wills,Both,104,homeruns,36.0
Mickey Lolich,Both,104,homeruns,0.0
Ray Chadwick,Both,104,homeruns,0.0
Rusty Torres,Both,104,homeruns,35.0
Marty Martinez,Both,104,homeruns,0.0
Ken Singleton,Both,104,homeruns,246.0
Tony Scott,Both,104,homeruns,17.0
Steve Jeltz,Both,104,homeruns,5.0
Joe Lovitto,Both,104,homeruns,4.0
Dave Collins,Both,104,homeruns,32.0
Randy Scarbery,Both,104,homeruns,0.0
Manny Castillo,Both,104,homeruns,3.0
Mike Ramsey,Both,104,homeruns,2.0
Dave McKay,Both,104,homeruns,21.0
Barry Raziano,Both,104,homeruns,0.0
Bob Didier,Both,104,homeruns,0.0
Billy Smith,Both,104,homeruns,17.0
Jim Lefebvre,Both,104,homeruns,74.0
Ken Henderson,Both,104,homeruns,122.0
Horace Clarke,Both,104,homeruns,27.0
Jerry White,Both,104,homeruns,21.0
Paul Householder,Both,104,homeruns,29.0
Jimmy Stewart,Both,104,homeruns,8.0
Rafael Landestoy,Both,104,homeruns,4.0
Steve Burke,Both,104,homeruns,0.0
Rick Sweet,Both,104,homeruns,6.0
U L Washington,Both,104,homeruns,27.0
Mark Brown,Both,104,homeruns,0.0
Ted Kubiak,Both,104,homeruns,13.0
Bobby Brown,Both,104,homeruns,26.0
Lafayette Currence,Both,104,homeruns,0.0
Roy Smalley,Both,104,homeruns,163.0
Bert Bradley,Both,104,homeruns,0.0
Bud Harrelson,Both,104,homeruns,7.0
Derrel Thomas,Both,104,homeruns,43.0
Johnny Ray,Both,104,homeruns,53.0
Billy North,Both,104,homeruns,20.0
Roger Metzger,Both,104,homeruns,5.0
Fred Norman,Both,104,homeruns,0.0
Chuck Hockenbery,Both,104,homeruns,0.0
Steve Huntz,Both,104,homeruns,16.0
Don Kessinger,Both,104,homeruns,14.0
Richie Scheinblum,Both,104,homeruns,13.0
Jeff Schneider,Both,104,homeruns,0.0
Vida Blue,Both,104,homeruns,4.0
Albert Hall,Both,104,homeruns,5.0
Chris Bando,Both,104,homeruns,27.0
Larry Lintz,Both,104,homeruns,0.0
Jerry Hairston,Both,104,homeruns,30.0
Larry Bowa,Both,104,homeruns,15.0
Pete Filson,Both,104,homeruns,0.0
Steve Cummings,Both,104,homeruns,0.0
Bob Veale,Both,104,homeruns,0.0
Bob Stinson,Both,104,homeruns,33.0
Sandy Alomar,Both,104,homeruns,13.0
Miguel Dilone,Both,104,homeruns,6.0
Don Buford,Both,104,homeruns,93.0
Rodney Scott,Both,104,homeruns,3.0
Larry Milbourne,Both,104,homeruns,11.0
Bill Sudakis,Both,104,homeruns,59.0
Ron Oester,Both,104,homeruns,42.0
R.J. Reynolds,Both,104,homeruns,35.0
Paul Popovich,Both,104,homeruns,14.0
Buddy Biancalana,Both,104,homeruns,6.0
Wallace Johnson,Both,104,homeruns,5.0
Tom Tresh,Both,104,homeruns,153.0
Ron Roenicke,Both,104,homeruns,17.0
Biff Pocoroba,Both,104,homeruns,21.0
Joaquin Andujar,Both,104,homeruns,5.0
Bob Meacham,Both,104,homeruns,8.0
George Wright,Both,104,homeruns,42.0
Len Randle,Both,104,homeruns,27.0
Bryan Little,Both,104,homeruns,3.0
Rick Peters,Both,104,homeruns,2.0
Ted Simmons,Both,104,homeruns,248.0
John Bohnet,Both,104,homeruns,0.0
Al Weis,Both,104,homeruns,7.0
Joe Wallis,Both,104,homeruns,16.0
Alan Wiggins,Both,104,homeruns,5.0
Julio Cruz,Both,104,homeruns,23.0
Wes Parker,Both,104,homeruns,64.0
Reggie Smith,Both,104,homeruns,314.0
Roy White,Both,104,homeruns,160.0
Lee Mazzilli,Both,104,homeruns,93.0
Alan Ashby,Both,104,homeruns,90.0
Tim Blackwell,Both,104,homeruns,6.0
Steve Ontiveros,Both,104,homeruns,24.0
Darrell Brown,Both,104,homeruns,1.0
Wilbur Howard,Both,104,homeruns,6.0
Mike Young,Both,104,homeruns,72.0
Gene Michael,Both,104,homeruns,15.0
Vic Harris,Both,104,homeruns,13.0
Tito Fuentes,Both,104,homeruns,45.0
Butch Wynegar,Both,104,homeruns,65.0
Darrel Chaney,Both,104,homeruns,14.0
Jerry Mumphrey,Both,104,homeruns,70.0
Wayne Tolleson,Both,104,homeruns,9.0
Chico Ruiz,Both,104,homeruns,2.0
Buck Rodgers,Both,104,homeruns,31.0
Gary Lance,Both,104,homeruns,0.0
